Datetime,Cancel_Type,Vehicle Type,Ride Distance,Booking Value,is_cancelled,Hour,Is_Weekend,Pickup Location
2024-10-15 18:42:21,Completed,Go Sedan,34.61,237.0,0,18,0,Udyog Bhawan
2024-12-05 19:16:13,Driver Cancelled,Auto,,,1,19,0,Vinobapuri
2024-10-14 14:23:06,Completed,Go Sedan,36.42,322.0,0,14,0,Central Secretariat
2024-08-09 07:06:39,Incomplete,eBike,12.79,357.0,1,7,0,Lok Kalyan Marg
2024-08-03 18:19:51,Completed,Auto,19.8,844.0,0,18,1,Ambience Mall
2024-09-22 06:32:46,Driver Cancelled,Premier Sedan,,,1,6,1,Rajiv Chowk
2024-10-23 13:01:12,Completed,Go Sedan,14.69,969.0,0,13,0,Gurgaon Railway Station
2024-08-31 14:03:54,Completed,Auto,44.48,1131.0,0,14,1,Seelampur
2024-05-04 14:47:47,No Driver Found,Go Mini,,,1,14,1,Kaushambi
2024-01-20 14:55:01,Completed,Bike,33.76,789.0,0,14,1,Shastri Nagar
2024-12-15 12:07:00,Completed,eBike,15.58,1019.0,0,12,1,Keshav Puram
2024-11-03 18:05:58,Completed,Go Mini,18.33,135.0,0,18,1,Welcome
2024-09-10 09:15:44,Completed,Auto,33.93,375.0,0,9,0,Patel Chowk
2024-04-04 15:59:54,Completed,Bike,45.49,51.0,0,15,0,ITO
2024-11-21 06:21:55,Completed,eBike,19.75,254.0,0,6,0,Chirag Delhi
2024-11-18 13:47:40,Driver Cancelled,Auto,,,1,13,0,Sonipat
2024-02-05 16:07:39,Incomplete,Auto,10.97,871.0,1,16,0,Munirka
2024-11-24 09:24:25,No Driver Found,Uber XL,,,1,9,1,Delhi Gate
2024-04-03 15:21:39,Driver Cancelled,Go Mini,,,1,15,0,Adarsh Nagar
2024-08-22 20:39:42,Completed,Bike,26.67,840.0,0,20,0,Shivaji Park
2024-10-09 10:43:12,Completed,Premier Sedan,39.09,435.0,0,10,0,Pitampura
2024-12-16 19:50:17,Completed,Go Mini,46.2,196.0,0,19,0,Paharganj
2024-06-13 02:18:15,Completed,Auto,26.83,305.0,0,2,0,New Delhi Railway Station
2024-03-31 08:51:25,Completed,Bike,15.15,202.0,0,8,1,Moti Nagar
2024-07-02 15:40:06,Completed,Premier Sedan,7.06,194.0,0,15,0,Badshahpur
2024-08-22 17:53:21,Driver Cancelled,Uber XL,,,1,17,0,RK Puram
2024-11-09 09:18:20,Completed,Go Mini,44.84,188.0,0,9,1,Ambience Mall
2024-03-16 18:29:48,Completed,Auto,48.82,472.0,0,18,1,Mayur Vihar
2024-07-24 17:16:14,Driver Cancelled,Bike,,,1,17,0,Barakhamba Road
2024-08-18 06:30:23,Completed,Premier Sedan,5.6,655.0,0,6,1,Vasant Kunj
2024-08-20 09:50:07,Completed,eBike,8.66,495.0,0,9,0,Munirka
2024-03-26 08:32:56,Completed,Go Mini,42.51,350.0,0,8,0,Akshardham
2024-06-15 06:50:21,Completed,Premier Sedan,32.84,535.0,0,6,1,Chandni Chowk
2024-08-04 16:35:00,Completed,eBike,41.37,959.0,0,16,1,Rohini West
2024-10-19 18:46:59,No Driver Found,Go Sedan,,,1,18,1,Vinobapuri
2024-12-12 17:16:40,Completed,Auto,23.19,992.0,0,17,0,Udyog Vihar Phase 4
2024-05-17 05:44:42,Completed,Go Mini,31.58,958.0,0,5,0,Cyber Hub
2024-08-11 10:42:39,Completed,Bike,12.84,694.0,0,10,1,IIT Delhi
2024-12-14 07:05:50,No Driver Found,Go Mini,,,1,7,1,Narsinghpur
2024-10-10 22:57:19,Driver Cancelled,Go Sedan,,,1,22,0,Anand Vihar ISBT
2024-01-12 18:58:27,Incomplete,Premier Sedan,19.73,153.0,1,18,0,Rohini West
2024-08-11 10:23:07,Completed,Auto,28.94,1486.0,0,10,1,Indirapuram
2024-09-16 21:06:55,Completed,Go Mini,41.63,230.0,0,21,0,Jor Bagh
2024-06-03 23:23:24,Customer Cancelled,Go Mini,,,1,23,0,MG Road
2024-07-22 11:34:10,Completed,Uber XL,5.95,395.0,0,11,0,Chandni Chowk
2024-07-26 09:14:05,Completed,Premier Sedan,13.14,435.0,0,9,0,Lajpat Nagar
2024-02-10 18:33:04,Completed,Go Mini,37.41,276.0,0,18,1,Seelampur
2024-01-05 23:35:34,Completed,Go Sedan,48.46,248.0,0,23,0,Janakpuri
2024-08-22 12:03:57,Customer Cancelled,eBike,,,1,12,0,Kherki Daula Toll
2024-09-22 06:00:41,Driver Cancelled,Auto,,,1,6,1,Chirag Delhi
2024-10-28 20:52:29,Completed,Bike,24.18,292.0,0,20,0,Mehrauli
2024-01-02 11:43:38,Completed,Bike,47.11,183.0,0,11,0,Kirti Nagar
2024-04-20 06:33:33,Completed,Go Sedan,37.11,175.0,0,6,1,Raj Nagar Extension
2024-09-22 11:14:39,Completed,Bike,22.81,847.0,0,11,1,Ramesh Nagar
2024-07-01 06:14:38,No Driver Found,Bike,,,1,6,0,Palam Vihar
2024-02-27 10:48:45,Completed,Bike,40.2,177.0,0,10,0,Civil Lines Gurgaon
2024-04-13 10:04:28,Completed,Go Mini,31.23,132.0,0,10,1,Hauz Rani
2024-10-01 15:19:40,No Driver Found,Premier Sedan,,,1,15,0,Yamuna Bank
2024-04-28 07:24:06,Completed,Go Sedan,6.9,839.0,0,7,1,Rohini West
2024-08-01 19:31:22,Driver Cancelled,Auto,,,1,19,0,Gurgaon Sector 56
2024-09-13 21:15:47,No Driver Found,Premier Sedan,,,1,21,0,Rohini
2024-11-29 09:43:34,Completed,Premier Sedan,22.09,937.0,0,9,0,INA Market
2024-08-08 20:36:26,Completed,Go Sedan,17.25,688.0,0,20,0,Bahadurgarh
2024-12-16 18:24:01,Driver Cancelled,Go Mini,,,1,18,0,Greater Kailash
2024-05-19 10:04:51,Incomplete,Auto,10.76,650.0,1,10,1,Ashram
2024-02-14 18:58:45,Driver Cancelled,Premier Sedan,,,1,18,0,Sikanderpur
2024-12-13 10:27:10,Completed,Go Mini,12.95,249.0,0,10,0,Pataudi Chowk
2024-07-23 17:58:54,Completed,Auto,32.3,468.0,0,17,0,Bahadurgarh
2024-11-04 09:34:51,Completed,Go Mini,19.76,998.0,0,9,0,Pulbangash
2024-04-17 21:35:45,Completed,Auto,15.39,689.0,0,21,0,Jama Masjid
2024-10-03 16:09:56,No Driver Found,Auto,,,1,16,0,Arjangarh
2024-09-04 17:09:57,Completed,Bike,8.41,190.0,0,17,0,INA Market
2024-07-20 05:50:54,Driver Cancelled,Auto,,,1,5,1,Inderlok
2024-12-09 00:55:15,Completed,Bike,36.45,230.0,0,0,0,Paharganj
2024-02-16 09:01:22,Completed,Auto,17.85,394.0,0,9,0,Sushant Lok
2024-10-20 22:24:51,Customer Cancelled,Go Mini,,,1,22,1,Preet Vihar
2024-05-06 17:01:24,Completed,eBike,27.8,527.0,0,17,0,Dwarka Sector 21
2024-07-14 17:24:47,No Driver Found,Go Mini,,,1,17,1,Hero Honda Chowk
2024-04-09 14:08:52,Completed,Go Sedan,9.82,327.0,0,14,0,INA Market
2024-01-28 20:49:45,Incomplete,eBike,19.6,1077.0,1,20,1,Gurgaon Sector 56
2024-01-23 22:07:07,Completed,Auto,2.38,957.0,0,22,0,Vatika Chowk
2024-09-05 02:49:55,No Driver Found,Go Mini,,,1,2,0,Delhi Gate
2024-11-09 15:35:01,Driver Cancelled,Go Mini,,,1,15,1,Hauz Rani
2024-09-15 22:23:23,Completed,eBike,15.43,513.0,0,22,1,Vidhan Sabha
2024-11-14 20:09:37,Driver Cancelled,Auto,,,1,20,0,Keshav Puram
2024-01-05 06:39:59,Completed,Auto,43.33,396.0,0,6,0,Rajiv Nagar
2024-09-24 21:47:38,Customer Cancelled,Auto,,,1,21,0,IGNOU Road
2024-12-27 07:43:33,Completed,Auto,8.31,891.0,0,7,0,Vatika Chowk
2024-11-08 10:18:43,Completed,Auto,36.86,133.0,0,10,0,Kanhaiya Nagar
2024-06-04 20:05:23,Driver Cancelled,Premier Sedan,,,1,20,0,Indirapuram
2024-02-12 13:01:40,Completed,Go Sedan,4.26,346.0,0,13,0,Connaught Place
2024-07-15 19:27:26,Completed,Auto,7.52,412.0,0,19,0,Kirti Nagar
2024-03-21 09:09:36,Completed,Go Mini,44.96,514.0,0,9,0,Bhikaji Cama Place
2024-01-10 18:05:15,Completed,Go Sedan,37.9,362.0,0,18,0,Kirti Nagar
2024-10-26 16:30:59,Completed,Go Sedan,49.26,384.0,0,16,1,Vishwavidyalaya
2024-03-24 22:20:03,Driver Cancelled,Auto,,,1,22,1,Moti Nagar
2024-08-26 14:46:29,Completed,Auto,41.8,499.0,0,14,0,Khandsa
2024-03-27 14:05:07,Completed,Go Sedan,16.93,988.0,0,14,0,Dwarka Sector 21
2024-10-09 13:23:29,Completed,Go Sedan,9.83,371.0,0,13,0,Paschim Vihar
2024-04-08 10:31:09,Driver Cancelled,Premier Sedan,,,1,10,0,Cyber Hub
2024-05-18 21:47:51,Driver Cancelled,Go Mini,,,1,21,1,IMT Manesar
2024-11-09 11:11:53,Completed,Auto,36.31,346.0,0,11,1,Arjangarh
2024-08-15 15:24:48,Completed,eBike,32.36,257.0,0,15,0,Hauz Rani
2024-10-28 13:40:11,Completed,Auto,28.96,434.0,0,13,0,Kanhaiya Nagar
2024-08-06 15:18:52,No Driver Found,Go Sedan,,,1,15,0,Bahadurgarh
2024-03-24 12:39:48,Completed,Bike,20.1,317.0,0,12,1,Khandsa
2024-02-02 13:16:57,Completed,Uber XL,41.91,337.0,0,13,0,Pataudi Chowk
2024-10-13 13:41:51,Completed,Bike,22.63,533.0,0,13,1,Model Town
2024-07-30 23:08:44,Completed,Go Sedan,33.35,92.0,0,23,0,Rithala
2024-09-07 09:05:10,Completed,Go Mini,5.13,1332.0,0,9,1,Badshahpur
2024-04-14 14:30:34,Completed,Auto,35.22,594.0,0,14,1,Ashok Vihar
2024-06-09 19:52:26,Driver Cancelled,Go Mini,,,1,19,1,Cyber Hub
2024-09-16 22:25:43,Incomplete,Premier Sedan,19.44,755.0,1,22,0,Sadar Bazar Gurgaon
2024-10-23 04:49:24,Completed,Bike,34.81,782.0,0,4,0,Kanhaiya Nagar
2024-04-27 19:19:23,Incomplete,Bike,1.87,871.0,1,19,1,AIIMS
2024-05-03 21:55:56,Customer Cancelled,Uber XL,,,1,21,0,Udyog Vihar Phase 4
2024-08-04 16:34:06,Completed,Bike,44.25,1063.0,0,16,1,India Gate
2024-10-08 09:14:25,No Driver Found,eBike,,,1,9,0,Palam Vihar
2024-07-15 22:50:03,Completed,Go Mini,36.58,318.0,0,22,0,Subhash Nagar
2024-04-28 19:27:53,Driver Cancelled,Auto,,,1,19,1,Saidulajab
2024-10-01 18:51:09,Completed,Go Mini,33.92,289.0,0,18,0,Preet Vihar
2024-11-07 11:31:31,Driver Cancelled,Go Sedan,,,1,11,0,Gurgaon Sector 56
2024-06-25 20:50:38,Driver Cancelled,Auto,,,1,20,0,Ardee City
2024-05-12 21:35:28,Completed,Go Sedan,9.68,1019.0,0,21,1,Kanhaiya Nagar
2024-06-19 14:51:37,Driver Cancelled,Go Mini,,,1,14,0,Bahadurgarh
2024-10-09 11:48:16,Completed,Auto,9.99,251.0,0,11,0,Jor Bagh
2024-11-06 21:34:39,Completed,Bike,39.33,498.0,0,21,0,Jama Masjid
2024-10-02 20:12:39,Completed,Go Mini,2.48,311.0,0,20,0,Old Gurgaon
2024-03-23 12:26:57,Completed,Go Mini,15.59,1290.0,0,12,1,Dwarka Mor
2024-03-28 21:34:24,No Driver Found,Go Mini,,,1,21,0,Jor Bagh
2024-07-19 22:13:29,Driver Cancelled,Go Sedan,,,1,22,0,Gurgaon Sector 29
2024-06-28 13:18:59,Completed,Premier Sedan,10.5,507.0,0,13,0,Raj Nagar Extension
2024-06-28 21:08:18,Driver Cancelled,Go Mini,,,1,21,0,DLF City Court
2024-01-15 22:17:09,Completed,Go Sedan,25.89,253.0,0,22,0,Central Secretariat
2024-10-22 11:25:23,Completed,Go Sedan,19.11,355.0,0,11,0,Jama Masjid
2024-08-01 09:41:51,Completed,Go Sedan,5.87,392.0,0,9,0,Chanakyapuri
2024-07-29 08:35:44,Customer Cancelled,Go Mini,,,1,8,0,Sarai Kale Khan
2024-01-16 13:40:19,Completed,Bike,23.42,208.0,0,13,0,Green Park
2024-05-18 21:57:27,Completed,Go Sedan,21.28,732.0,0,21,1,IMT Manesar
2024-02-04 17:16:03,No Driver Found,Go Sedan,,,1,17,1,Uttam Nagar
2024-02-10 05:16:25,No Driver Found,Go Sedan,,,1,5,1,Greater Noida
2024-02-12 22:42:35,Completed,Auto,15.73,158.0,0,22,0,Vatika Chowk
2024-01-27 16:41:24,Driver Cancelled,Auto,,,1,16,1,Govindpuri
2024-10-30 17:29:21,Completed,Auto,48.15,1302.0,0,17,0,Jhilmil
2024-02-26 23:08:20,Completed,Go Sedan,23.42,371.0,0,23,0,Ghitorni
2024-11-24 10:04:31,Customer Cancelled,Auto,,,1,10,1,Sarai Kale Khan
2024-03-31 19:53:46,Completed,Auto,38.64,660.0,0,19,1,Jhilmil
2024-03-18 12:21:47,Completed,Uber XL,20.78,179.0,0,12,0,Faridabad Sector 15
2024-04-07 10:11:15,Completed,Auto,41.91,406.0,0,10,1,Shahdara
2024-11-10 14:56:12,Completed,Premier Sedan,23.07,377.0,0,14,1,Panipat
2024-11-10 17:22:13,No Driver Found,Auto,,,1,17,1,Central Secretariat
2024-08-31 19:43:12,Driver Cancelled,Go Mini,,,1,19,1,Welcome
2024-06-16 17:57:58,Completed,Auto,14.63,738.0,0,17,1,Uttam Nagar
2024-09-12 17:55:06,Driver Cancelled,Go Mini,,,1,17,0,Jhilmil
2024-09-02 16:36:14,Completed,eBike,4.28,467.0,0,16,0,Govindpuri
2024-09-03 17:52:25,Completed,Premier Sedan,26.08,374.0,0,17,0,Bhiwadi
2024-03-17 15:44:04,Completed,Go Mini,32.73,728.0,0,15,1,Delhi Gate
2024-06-09 16:16:19,Customer Cancelled,Premier Sedan,,,1,16,1,Munirka
2024-03-21 07:41:21,Customer Cancelled,Auto,,,1,7,0,Munirka
2024-11-10 16:41:59,Completed,Auto,21.94,1618.0,0,16,1,Subhash Chowk
2024-03-16 01:47:00,Completed,Go Mini,36.47,626.0,0,1,1,Hero Honda Chowk
2024-09-11 19:26:29,Completed,Bike,3.39,428.0,0,19,0,Rohini
2024-09-05 10:49:35,Completed,Go Sedan,6.0,150.0,0,10,0,Karol Bagh
2024-02-08 19:58:03,Incomplete,Go Mini,12.58,398.0,1,19,0,Botanical Garden
2024-07-11 11:13:54,Completed,Auto,48.13,323.0,0,11,0,Moti Nagar
2024-02-02 19:43:44,Driver Cancelled,Go Mini,,,1,19,0,Janakpuri
2024-06-07 20:07:30,Incomplete,Auto,10.1,176.0,1,20,0,Shastri Park
2024-09-10 20:00:28,Completed,Auto,2.41,268.0,0,20,0,Pulbangash
2024-10-07 19:43:47,Completed,Auto,22.68,111.0,0,19,0,Connaught Place
2024-06-18 16:22:07,Customer Cancelled,Go Sedan,,,1,16,0,Gurgaon Railway Station
2024-06-07 19:46:01,Completed,Go Sedan,36.52,206.0,0,19,0,Khandsa
2024-05-28 03:40:23,Completed,Auto,6.63,297.0,0,3,0,Raj Nagar Extension
2024-12-01 05:11:32,Driver Cancelled,Auto,,,1,5,1,Punjabi Bagh
2024-12-25 10:52:18,Driver Cancelled,Auto,,,1,10,0,Patel Chowk
2024-09-01 16:30:13,Completed,Go Sedan,9.64,291.0,0,16,1,IGI Airport
2024-12-30 09:54:36,Driver Cancelled,Go Mini,,,1,9,0,Chanakyapuri
2024-09-10 16:25:11,Incomplete,Bike,12.33,810.0,1,16,0,Punjabi Bagh
2024-02-24 07:08:18,Driver Cancelled,Auto,,,1,7,1,ITO
2024-06-05 15:45:02,Completed,Go Mini,18.67,877.0,0,15,0,Civil Lines Gurgaon
2024-04-08 10:10:52,Completed,Go Mini,36.14,275.0,0,10,0,Tagore Garden
2024-11-19 08:32:16,Completed,Go Mini,38.73,150.0,0,8,0,Narsinghpur
2024-09-05 20:51:44,Completed,Bike,39.5,424.0,0,20,0,Preet Vihar
2024-05-02 05:44:23,Completed,Uber XL,32.1,396.0,0,5,0,Vishwavidyalaya
2024-06-16 18:19:01,Completed,Go Sedan,22.45,413.0,0,18,1,Tughlakabad
2024-12-05 09:54:48,Completed,Go Mini,23.07,449.0,0,9,0,Nehru Place
2024-10-03 22:47:18,Driver Cancelled,Auto,,,1,22,0,Adarsh Nagar
2024-04-05 16:29:37,Driver Cancelled,Go Mini,,,1,16,0,India Gate
2024-10-05 13:05:52,Completed,Auto,27.84,334.0,0,13,1,Ghitorni Village
2024-08-18 15:04:25,No Driver Found,Go Sedan,,,1,15,1,Anand Vihar
2024-02-24 18:38:35,Customer Cancelled,Bike,,,1,18,1,Chirag Delhi
2024-12-29 15:51:58,Completed,Auto,36.43,396.0,0,15,1,Paharganj
2024-02-02 16:37:25,Completed,Go Mini,26.9,221.0,0,16,0,Dwarka Sector 21
2024-10-21 08:55:17,Driver Cancelled,Go Sedan,,,1,8,0,Inderlok
2024-11-28 21:36:18,Completed,Auto,36.98,337.0,0,21,0,Kashmere Gate
2024-04-24 18:49:37,Driver Cancelled,Auto,,,1,18,0,Indirapuram
2024-04-19 23:05:15,Completed,Premier Sedan,23.82,318.0,0,23,0,Huda City Centre
2024-01-21 17:25:51,Completed,Go Mini,14.66,921.0,0,17,1,Jhilmil
2024-03-18 17:23:40,Completed,Go Mini,43.89,457.0,0,17,0,GTB Nagar
2024-10-15 11:01:44,Completed,Premier Sedan,36.59,207.0,0,11,0,Chirag Delhi
2024-03-23 06:21:03,Completed,Premier Sedan,48.35,624.0,0,6,1,Central Secretariat
2024-10-10 13:50:58,Completed,Go Mini,11.3,169.0,0,13,0,Rohini
2024-05-17 09:31:18,Completed,Go Sedan,46.67,444.0,0,9,0,Moti Nagar
2024-02-13 11:08:46,Completed,Auto,44.94,954.0,0,11,0,Hero Honda Chowk
2024-04-11 01:57:56,Incomplete,Auto,1.6,743.0,1,1,0,Faridabad Sector 15
2024-08-03 10:39:39,Completed,Auto,10.83,112.0,0,10,1,Sohna Road
2024-06-24 12:01:57,Customer Cancelled,Bike,,,1,12,0,Vinobapuri
2024-07-18 19:08:25,Completed,Go Mini,31.0,775.0,0,19,0,Madipur
2024-05-11 05:59:45,Driver Cancelled,eBike,,,1,5,1,Malviya Nagar
2024-12-01 12:02:36,Completed,Auto,36.04,176.0,0,12,1,Ambience Mall
2024-07-13 13:11:21,Completed,Go Mini,27.02,366.0,0,13,1,Vishwavidyalaya
2024-06-20 15:42:39,Driver Cancelled,Bike,,,1,15,0,Keshav Puram
2024-03-12 12:18:12,Incomplete,Bike,11.14,461.0,1,12,0,Inderlok
2024-10-10 09:49:17,Driver Cancelled,Auto,,,1,9,0,Saidulajab
2024-01-12 08:08:35,Completed,Auto,41.04,451.0,0,8,0,Central Secretariat
2024-09-25 19:09:57,Completed,Premier Sedan,43.81,237.0,0,19,0,Saidulajab
2024-12-05 10:33:56,Completed,Go Sedan,42.1,123.0,0,10,0,Hauz Khas
2024-07-29 18:07:44,Completed,Premier Sedan,6.69,735.0,0,18,0,Green Park
2024-11-28 07:57:58,Driver Cancelled,Auto,,,1,7,0,GTB Nagar
2024-03-31 08:41:14,Customer Cancelled,Go Sedan,,,1,8,1,Kashmere Gate
2024-10-03 10:16:37,Completed,Bike,40.04,131.0,0,10,0,Narsinghpur
2024-04-28 23:36:06,Completed,Go Mini,42.54,1109.0,0,23,1,Rajiv Nagar
2024-02-04 08:16:11,Completed,Go Mini,26.09,454.0,0,8,1,Sultanpur
2024-07-11 12:14:30,Completed,Bike,24.52,151.0,0,12,0,Tagore Garden
2024-05-18 07:17:38,Completed,Premier Sedan,7.59,318.0,0,7,1,GTB Nagar
2024-05-26 18:19:34,Completed,Auto,24.69,763.0,0,18,1,DLF Phase 3
2024-12-27 05:51:11,Completed,Uber XL,35.66,751.0,0,5,0,Nawada
2024-03-10 10:25:48,Completed,Auto,30.59,221.0,0,10,1,Kadarpur
2024-05-24 09:43:08,Driver Cancelled,Bike,,,1,9,0,New Delhi Railway Station
2024-06-11 12:13:07,Completed,Premier Sedan,23.56,449.0,0,12,0,Pitampura
2024-05-12 09:41:01,Completed,Premier Sedan,5.62,876.0,0,9,1,Saket A Block
2024-11-04 07:35:42,Driver Cancelled,Go Mini,,,1,7,0,Munirka
2024-08-28 12:27:35,Completed,Go Sedan,31.36,166.0,0,12,0,Malviya Nagar
2024-06-19 22:38:51,Completed,Go Sedan,19.09,114.0,0,22,0,Civil Lines Gurgaon
2024-03-17 19:22:42,Completed,Premier Sedan,36.98,591.0,0,19,1,Karkarduma
2024-11-28 18:43:53,Driver Cancelled,Go Sedan,,,1,18,0,Laxmi Nagar
2024-01-15 17:38:21,Completed,Uber XL,26.08,335.0,0,17,0,Udyog Bhawan
2024-03-08 21:36:14,Driver Cancelled,Bike,,,1,21,0,Green Park
2024-12-01 20:06:48,Customer Cancelled,eBike,,,1,20,1,Khan Market
2024-05-04 19:24:44,Completed,Auto,45.46,742.0,0,19,1,DLF City Court
2024-02-22 18:29:52,Completed,Bike,39.27,482.0,0,18,0,Nehru Place
2024-02-28 05:32:09,Completed,Bike,29.61,862.0,0,5,0,Mehrauli
2024-08-02 08:03:42,Completed,Auto,4.85,229.0,0,8,0,Hauz Rani
2024-05-03 13:39:10,Incomplete,Premier Sedan,5.6,284.0,1,13,0,Ashram
2024-11-25 16:06:18,Incomplete,Bike,15.12,586.0,1,16,0,Bahadurgarh
2024-04-08 11:33:46,Customer Cancelled,Go Sedan,,,1,11,0,Welcome
2024-01-15 18:09:16,Completed,Go Sedan,45.56,657.0,0,18,0,Huda City Centre
2024-07-21 18:47:03,Completed,Premier Sedan,12.73,974.0,0,18,1,IGI Airport
2024-07-29 18:46:45,Completed,Premier Sedan,9.76,265.0,0,18,0,GTB Nagar
2024-11-01 19:39:08,Completed,Go Mini,11.37,594.0,0,19,0,Kalkaji
2024-05-01 15:05:08,Completed,eBike,46.71,159.0,0,15,0,Bhiwadi
2024-11-27 23:14:22,Driver Cancelled,Auto,,,1,23,0,Madipur
2024-05-11 11:12:56,Completed,eBike,38.96,1011.0,0,11,1,Raj Nagar Extension
2024-07-09 20:21:10,Driver Cancelled,Auto,,,1,20,0,Tis Hazari
2024-01-17 09:16:38,Completed,Go Mini,16.38,140.0,0,9,0,Subhash Nagar
2024-07-19 19:32:17,Completed,Auto,18.89,248.0,0,19,0,Greater Kailash
2024-01-01 10:30:52,Customer Cancelled,Auto,,,1,10,0,Faridabad Sector 15
2024-10-27 18:03:06,Completed,Auto,17.93,1234.0,0,18,1,Golf Course Road
2024-08-12 20:48:25,Completed,Premier Sedan,17.52,245.0,0,20,0,Hauz Khas
2024-11-05 21:44:29,Incomplete,Go Sedan,6.52,152.0,1,21,0,Kanhaiya Nagar
2024-12-29 10:26:50,Driver Cancelled,Auto,,,1,10,1,Vidhan Sabha
2024-08-14 14:30:07,Incomplete,Premier Sedan,17.52,350.0,1,14,0,Botanical Garden
2024-11-19 18:52:00,Driver Cancelled,Bike,,,1,18,0,Punjabi Bagh
2024-07-21 18:42:00,Completed,Premier Sedan,47.48,910.0,0,18,1,Nehru Place
2024-03-03 19:22:04,Customer Cancelled,eBike,,,1,19,1,Noida Sector 18
2024-05-21 16:16:30,Driver Cancelled,Go Mini,,,1,16,0,Shahdara
2024-02-06 13:38:42,No Driver Found,Bike,,,1,13,0,Karkarduma
2024-02-13 17:11:38,Customer Cancelled,eBike,,,1,17,0,Barakhamba Road
2024-06-25 02:55:34,Completed,Go Mini,6.16,208.0,0,2,0,Pulbangash
2024-07-17 12:15:50,Completed,Go Sedan,21.98,291.0,0,12,0,Old Gurgaon
2024-10-05 15:35:05,Completed,Auto,16.84,579.0,0,15,1,Malviya Nagar
2024-11-11 19:56:48,Incomplete,Premier Sedan,17.64,408.0,1,19,0,Seelampur
2024-09-08 17:39:29,Customer Cancelled,Bike,,,1,17,1,Inderlok
2024-12-06 21:50:03,Completed,Go Mini,23.23,591.0,0,21,0,Karol Bagh
2024-10-05 08:32:02,Completed,Go Sedan,19.87,390.0,0,8,1,Old Gurgaon
2024-11-30 07:48:55,Completed,Bike,7.81,315.0,0,7,1,Ashok Vihar
2024-10-04 15:54:48,Incomplete,Auto,14.85,321.0,1,15,0,Azadpur
2024-09-20 12:43:22,Driver Cancelled,Auto,,,1,12,0,Karol Bagh
2024-03-18 18:30:57,Completed,Go Sedan,25.0,295.0,0,18,0,Gwal Pahari
2024-01-02 20:56:22,Incomplete,Uber XL,8.07,459.0,1,20,0,Karkarduma
2024-08-14 09:16:36,Completed,Go Mini,16.72,101.0,0,9,0,Rohini
2024-06-17 18:00:28,Completed,Go Sedan,32.16,462.0,0,18,0,Jama Masjid
2024-03-30 18:21:31,Driver Cancelled,Go Sedan,,,1,18,1,Lajpat Nagar
2024-11-02 18:37:03,Driver Cancelled,Bike,,,1,18,1,Vaishali
2024-06-29 07:11:51,No Driver Found,Premier Sedan,,,1,7,1,Bhikaji Cama Place
2024-11-01 08:01:14,Completed,Go Mini,22.19,197.0,0,8,0,Old Gurgaon
2024-05-21 09:49:21,Completed,Bike,30.43,667.0,0,9,0,Ghitorni
2024-09-05 14:11:31,Completed,Bike,13.11,328.0,0,14,0,Tagore Garden
2024-04-30 07:03:38,Incomplete,Bike,5.24,510.0,1,7,0,Dwarka Mor
2024-09-27 09:37:46,Completed,Go Mini,39.32,318.0,0,9,0,Nehru Place
2024-01-27 12:37:40,Customer Cancelled,Go Mini,,,1,12,1,Satguru Ram Singh Marg
2024-04-24 18:04:52,Driver Cancelled,Auto,,,1,18,0,Sonipat
2024-01-18 07:08:10,Completed,Go Sedan,44.3,580.0,0,7,0,Rohini
2024-05-06 11:02:42,Driver Cancelled,Bike,,,1,11,0,Pragati Maidan
2024-08-07 12:54:57,Completed,Bike,40.13,161.0,0,12,0,Greater Noida
2024-11-28 23:19:46,Completed,Go Mini,36.57,259.0,0,23,0,Tughlakabad
2024-06-15 10:47:57,Completed,Go Mini,18.63,1433.0,0,10,1,Preet Vihar
2024-11-01 14:20:30,Completed,Go Sedan,24.62,226.0,0,14,0,Noida Sector 18
2024-06-21 11:21:31,Completed,Go Mini,6.61,439.0,0,11,0,Dwarka Sector 21
2024-09-13 13:48:45,Incomplete,Auto,12.35,427.0,1,13,0,Vidhan Sabha
2024-01-15 07:07:16,No Driver Found,Premier Sedan,,,1,7,0,Sultanpur
2024-04-04 15:49:54,Completed,Auto,6.93,153.0,0,15,0,Pataudi Chowk
2024-10-28 12:58:26,Completed,Bike,2.55,326.0,0,12,0,Sarai Kale Khan
2024-09-07 09:17:14,Completed,Premier Sedan,4.57,617.0,0,9,1,Chhatarpur
2024-08-27 02:51:35,Completed,eBike,3.13,958.0,0,2,0,Botanical Garden
2024-04-07 17:57:41,Completed,Auto,13.57,878.0,0,17,1,Ambience Mall
2024-02-24 20:20:11,Driver Cancelled,Auto,,,1,20,1,Moti Nagar
2024-03-20 16:11:41,Completed,Bike,25.56,495.0,0,16,0,Ashram
2024-12-11 21:52:08,Driver Cancelled,Go Mini,,,1,21,0,Arjangarh
2024-07-27 20:18:09,Customer Cancelled,Auto,,,1,20,1,Dwarka Sector 21
2024-11-12 07:38:30,Completed,Auto,16.11,119.0,0,7,0,Lajpat Nagar
2024-04-26 12:05:56,Completed,Go Sedan,29.13,474.0,0,12,0,Jasola
2024-03-25 20:47:29,Driver Cancelled,Go Mini,,,1,20,0,Huda City Centre
2024-10-28 13:20:05,Completed,Premier Sedan,25.48,464.0,0,13,0,Vinobapuri
2024-04-07 18:25:25,Completed,Go Mini,12.0,212.0,0,18,1,Vishwavidyalaya
